image_name,density_label,size_label,tissue_profile,llm_explanation
2-764.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-776.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
2-785.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-789.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-797.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-804.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-807.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-81.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
2-814.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-827.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-829.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-837.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-844.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-847.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-854.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-876.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-879.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-898.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-902.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-903.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-913.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-917.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-918.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-925.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-931.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-948.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-959.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-962.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
2-964.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-972.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-979.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-981.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
2-990.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1002.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1011.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1012.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1017.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1021.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1022.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1033.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1037.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1039.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1047.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1050.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1054.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1061.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1066.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1075.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1076.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1095.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1099.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-110.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-111.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1113.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1127.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1129.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1131.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1141.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1144.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1154.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1158.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1163.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1169.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1173.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1183.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1194.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1195.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-120.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1201.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1211.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1213.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1216.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1224.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1227.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1230.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1231.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1233.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1239.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1253.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1258.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1260.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1262.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1268.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1269.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1272.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1274.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1275.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1278.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1280.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1289.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1297.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1300.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1314.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1317.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1325.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-133.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1343.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1346.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1351.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1353.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1362.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1365.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1376.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1381.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1384.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1398.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-140.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1404.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1406.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-141.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1422.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1424.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1428.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1430.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1437.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1452.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1464.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1467.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1470.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1472.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1477.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1479.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1484.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1494.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1506.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1507.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1510.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1518.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1523.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1530.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1539.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1544.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1551.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1555.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1557.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1562.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1585.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1593.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1598.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1608.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1615.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1617.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1627.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-163.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1632.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1633.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-164.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1640.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1642.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1643.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1645.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1650.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1654.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1660.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-167.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1676.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1679.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1705.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1708.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1711.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1712.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1716.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1718.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1722.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1726.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1732.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1747.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1753.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1756.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1761.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1762.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1767.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1770.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1782.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1798.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1801.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1803.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1807.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-181.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1813.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-182.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1829.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1836.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1844.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1848.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1851.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-1852.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-186.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1862.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-187.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1873.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1875.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-188.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1880.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1881.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1887.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1892.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1893.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1898.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1905.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1909.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1926.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1931.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1941.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1944.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1949.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1954.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1956.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-1959.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1966.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1981.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1983.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-1991.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2000.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2001.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2002.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2011.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2013.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2021.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2031.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2035.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2038.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2047.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2057.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-207.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2070.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2075.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2077.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2088.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2096.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2104.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2106.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2111.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2117.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2120.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2124.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2129.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2134.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2141.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2176.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2182.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2189.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-220.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2205.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2206.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2218.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2220.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2233.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2239.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
